"id","nm","zip"
"35.07.24.1015","Candirenggo","65153"
"35.07.24.2001","Wonorejo","65153"
"35.07.24.2002","Dengkol","65153"
"35.07.24.2003","Baturetno","65153"
"35.07.24.2004","Watugede","65153"
"35.07.24.2005","Banjararum","65153"
"35.07.24.2006","Tunjungtirto","65153"
"35.07.24.2007","Lang - Lang (Langlang)","65153"
"35.07.24.2008","Purwoasri","65153"
"35.07.24.2009","Klampok","65153"
"35.07.24.2010","Gunungrejo","65153"
"35.07.24.2012","Tamanharjo","65153"
"35.07.24.2013","Ardimulyo","65153"
"35.07.24.2016","Toyomarto","65153"
"35.07.24.2017","Randuagung","65153"
"35.07.25.1005","Kalirejo","65216"
"35.07.25.1010","Lawang","65211"
"35.07.25.2001","Sidoluhur","65216"
"35.07.25.2002","Srigading","65216"
"35.07.25.2003","Sidodadi","65216"
"35.07.25.2004","Bedali","65215"
"35.07.25.2006","Mulyoarjo","65216"
"35.07.25.2007","Sumberngepoh (Sumber Ngepoh)","65216"
"35.07.25.2008","Sumberporong (Sumber Porong)","65216"
"35.07.25.2009","Turirejo","65213"
"35.07.25.2011","Ketindan","65214"
"35.07.25.2012","Wonorejo","65216"
"35.07.26.2001","Bendosari","65391"
"35.07.26.2002","Sukomulyo","65391"
"35.07.26.2003","Pujon Kidul","65391"
"35.07.26.2004","Pandesari","65391"
"35.07.26.2005","Pujon Lor","65391"
"35.07.26.2006","Ngroto","65391"
"35.07.26.2007","Ngabab","65391"
"35.07.26.2008","Tawangsari","65391"
"35.07.26.2009","Madiredo","65391"
"35.07.26.2010","Wiyurejo","65391"
"35.07.27.2001","Pagersari","65392"
"35.07.27.2002","Sidodadi","65392"
"35.07.27.2003","Banjarejo","65392"
"35.07.27.2004","Purworejo","65392"
"35.07.27.2005","Ngantru","65392"
"35.07.27.2006","Banturejo","65392"
"35.07.27.2007","Pandansari","65392"
"35.07.27.2008","Mulyorejo","65392"
"35.07.27.2009","Sumberagung","65392"
"35.07.27.2010","Kaumrejo","65392"
"35.07.27.2011","Tulungrejo","65392"
"35.07.27.2012","Waturejo","65392"
"35.07.27.2013","Jombok","65392"
"35.07.28.2001","Pondokagung (Pondok Agung)","65393"
"35.07.28.2002","Bayem","65393"
"35.07.28.2003","Pait","65393"
"35.07.28.2004","Wonoagung","65393"
"35.07.28.2005","Kasembon","65393"
"35.07.28.2006","Sukosari","65393"
"35.07.29.2001","Sidodadi","65178"
"35.07.29.2002","Gajahrejo","65178"
"35.07.29.2003","Sindurejo","65178"
"35.07.29.2004","Gedangan","65178"
"35.07.29.2005","Segaran","65178"
"35.07.29.2006","Sumberejo","65178"
"35.07.29.2007","Tumpakrejo","65178"
"35.07.29.2008","Girimulyo","65178"
"35.07.30.2001","Pujiharjo","65182"
"35.07.30.2002","Sumbertangkil","65182"
"35.07.30.2003","Kepatihan","65182"
"35.07.30.2004","Jogomulyan","65182"
"35.07.30.2005","Tlogosari","65182"
"35.07.30.2006","Tirtoyudo","65182"
"35.07.30.2007","Sukorejo","65182"
"35.07.30.2008","Ampelgading","65183"
"35.07.30.2009","Tamankuncaran","65182"
"35.07.30.2010","Gadungsari","65182"
"35.07.30.2011","Wonoagung","65182"
"35.07.30.2012","Tamansatriyan","65182"
"35.07.30.2013","Purwodadi","65182"
"35.07.31.2001","Slorok","65165"
"35.07.31.2002","Jatikerto","65165"
"35.07.31.2003","Ngadirejo","65165"
"35.07.31.2004","Kromengan","65165"
"35.07.31.2005","Peniwen","65165"
"35.07.31.2006","Jambuwer","65165"
"35.07.31.2007","Karangrejo","65165"
"35.07.32.2001","Kluwut","65161"
"35.07.32.2002","Plandi","65161"
"35.07.32.2003","Plaosan","65161"
"35.07.32.2004","Kebobang","65161"
"35.07.32.2005","Sumbertempur (Sumber Tempur)","65161"
"35.07.32.2006","Sumberdem","65161"
"35.07.32.2007","Wonosari","65161"
"35.07.32.2008","Bangelan","65161"
"35.07.33.2001","Clumprit","65170"
"35.07.33.2002","Suwaru","65170"
"35.07.33.2003","Kademangan","65170"
"35.07.33.2004","Balearjo","65170"
"35.07.33.2005","Kanigoro","65170"
"35.07.33.2006","Brongkal","65170"
"35.07.33.2007","Pagelaran","65170"
"35.07.33.2008","Banjarejo","65170"
"35.07.33.2009","Karangsuko","65170"
"35.07.33.2010","Sidorejo","65170"
"35.08.01.2001","Tegalrejo","67375"
"35.08.01.2002","Bulurejo","67375"
"35.08.01.2003","Purorejo","67375"
"35.08.01.2004","Tempurejo (Tempurrejo)","67375"
"35.08.01.2005","Tempursari","67375"
"35.08.01.2006","Pundungsari","67375"
"35.08.01.2007","Kaliuling","67375"
"35.08.02.2001","Sidomulyo","67374"
"35.08.02.2002","Pronojiwo","67374"
"35.08.02.2003","Tamanayu","67374"
"35.08.02.2004","Sumberurip","67374"
"35.08.02.2005","Oro Oro Ombo","67374"
"35.08.02.2006","Supiturang","67374"
"35.08.03.2001","Jugosari","67373"
"35.08.03.2002","Jarit","67373"
"35.08.03.2003","Candipuro","67373"
"35.08.03.2004","Sumberejo (Sumberwuluh)","67373"
"35.08.03.2005","Sumber Wuluh (Sumberrejo)","67373"
"35.08.03.2006","Sumber Mujur (Sumbermujur)","67373"
"35.08.03.2007","Penanggal","67373"
"35.08.03.2008","Tambahrejo","67373"
"35.08.03.2009","Klopo Sawit (Kloposawit)","67373"
"35.08.03.2010","Tumpeng","67373"
"35.08.04.2001","Gondoruso","67372"
"35.08.04.2002","Kalibendo","67372"
"35.08.04.2003","Bades","67372"
"35.08.04.2004","Bago","67372"
"35.08.04.2005","Selok Awar Awar","67372"
"35.08.04.2006","Condro","67372"
"35.08.04.2007","Madurejo","67372"
"35.08.04.2008","Pasirian","67372"
"35.08.04.2009","Sememu","67372"
"35.08.04.2010","Nguter","67372"
"35.08.04.2011","Selokanyar (Selok Anyar)","67372"
"35.08.05.2001","Pandanwangi","67371"
"35.08.05.2002","Sumberjati","67371"
"35.08.05.2003","Tempeh Kidul","67371"
"35.08.05.2004","Lempeni","67371"
"35.08.05.2005","Tempeh Tengah","67371"
"35.08.05.2006","Kaliwungu","67371"
"35.08.05.2007","Tempeh Lor","67371"
"35.08.05.2008","Besuk","67371"
"35.08.05.2009","Jatisari","67371"
"35.08.05.2010","Pulo","67371"
"35.08.05.2011","Gesang","67371"
"35.08.05.2012","Jokarto","67371"
"35.08.05.2013","Pandanarum","67371"
"35.08.06.2001","Jatimulyo","67383"
"35.08.06.2002","Jatirejo","67383"
"35.08.06.2003","Jatigono","67383"
"35.08.06.2004","Sukorejo","67383"
"35.08.06.2005","Sukosari","67383"
"35.08.06.2006","Kunir Kidul","67383"
"35.08.06.2007","Kunir Lor","67383"
"35.08.06.2008","Kedungmoro","67383"
"35.08.06.2009","Karanglo","67383"
"35.08.06.2010","Kabuaran","67383"
"35.08.06.2011","Dorogowok","67383"
"35.08.07.2001","Darungan","67382"
"35.08.07.2002","Kraton","67382"
"35.08.07.2003","Wotgalih","67382"
"35.08.07.2004","Tunjungrejo","67382"
"35.08.07.2005","Yosowilangun Kidul","67382"
"35.08.07.2006","Yosowilangun Lor","67382"
"35.08.07.2007","Krai","67382"
"35.08.07.2008","Karanganyar (Karangayar)","67382"
"35.08.07.2009","Karangrejo","67382"
"35.08.07.2010","Munder","67382"
"35.08.07.2011","Kebonsari","67382"
"35.08.07.2012","Kalipepe","67382"
"35.08.08.2001","Nogosari","67359"
"35.08.08.2002","Kedungrejo","67359"
"35.08.08.2003","Sidorejo","67359"
"35.08.08.2004","Rowokangkung","67359"
"35.08.08.2005","Sumbersari","67359"
"35.08.08.2006","Dawuhan Wetan","67359"
"35.08.08.2007","Sumberanyar","67359"
"35.08.09.2001","Wonogriyo","67381"
"35.08.09.2002","Wonosari","67381"
"35.08.09.2003","Mangunsari","67381"
"35.08.09.2004","Tekung","67381"
"35.08.09.2005","Wonokerto","67381"
"35.08.09.2006","Tukum","67381"
"35.08.09.2007","Karangbendo","67381"
"35.08.09.2008","Klampokarum","67381"
"35.08.10.1003","Citrodiwangsan","67312"
"35.08.10.1004","Ditotrunan","67313"
"35.08.10.1005","Jogotrunan","67314"
"35.08.10.1009","Jogoyudan","67315"
"35.08.10.1010","Rogotrunan","67316"
"35.08.10.1011","Tompokersan","67311"
"35.08.10.1012","Kepuharjo","67316"
"35.08.10.2001","Banjarwaru","67316"
"35.08.10.2002","Labruk Lor","67316"
"35.08.10.2006","Denok","67316"
"35.08.10.2007","Blukon","67316"
"35.08.10.2008","Boreng","67316"
"35.08.11.2001","Pasrujambe (Pasujambe)","67361"
"35.08.11.2002","Jambekumbu","67361"
"35.08.11.2003","Sukorejo","67361"
"35.08.11.2004","Jambearum","67361"
"35.08.11.2005","Kertosari","67361"
"35.08.11.2006","Pagowan","67361"
"35.08.11.2007","Karanganom","67361"
"35.08.12.2001","Purworejo","67362"
"35.08.12.2002","Sarikemuning","67362"
"35.08.12.2003","Pandansari","67362"
"35.08.12.2004","Senduro","67362"
"35.08.12.2005","Burno","67362"
"35.08.12.2006","Kandangtepus","67362"
"35.08.12.2007","Kandangan","67362"
"35.08.12.2008","Bedayu","67362"
"35.08.12.2009","Bedayutalang","67362"
"35.08.12.2010","Wonocepokoayu","67362"
"35.08.12.2011","Argosari","67362"
"35.08.12.2012","Ranupani","67362"
"35.08.13.2001","Wonokerto","67353"
"35.08.13.2002","Pakel","67353"
"35.08.13.2003","Kenongo","67353"
"35.08.13.2004","Gucialit","67353"
"35.08.13.2005","Dadapan","67353"
"35.08.13.2006","Kertowono","67353"
"35.08.13.2007","Tunjung","67353"
"35.08.13.2008","Jeruk","67353"
"35.08.13.2009","Sombo","67353"
"35.08.14.2001","Barat","67352"
"35.08.14.2002","Babakan","67352"
"35.08.14.2003","Mojo","67352"
"35.08.14.2004","Bodang","67352"
"35.08.14.2005","Kedawung","67352"
"35.08.14.2006","Padang","67352"
"35.08.14.2007","Kalisemut","67352"
"35.08.14.2008","Merakan","67352"
"35.08.14.2009","Tanggung","67352"
"35.08.15.2001","Klanting","67351"
"35.08.15.2002","Kebonagung","67351"
"35.08.15.2003","Karangsari","67351"
"35.08.15.2004","Dawuhan Lor","67351"
"35.08.15.2005","Kutorenon","67351"
"35.08.15.2006","Selokbesuki","67351"
"35.08.15.2007","Sumberejo","67351"
"35.08.15.2008","Uranggantung","67351"
"35.08.15.2009","Selokgondang","67351"
"35.08.15.2010","Bondoyudo","67351"
"35.08.16.2001","Pandansari","67358"
"35.08.16.2002","Krasak","67358"
"35.08.16.2003","Kedungjajang","67358"
"35.08.16.2004","Wonorejo","67358"
"35.08.16.2005","Umbul","67358"
"35.08.16.2006","Curahpetung","67358"
"35.08.16.2007","Grobogan","67358"
"35.08.16.2008","Bence","67358"
"35.08.16.2009","Jatisari","67358"
"35.08.16.2010","Tempursari","67358"
"35.08.16.2011","Bandaran","67358"
"35.08.16.2012","Sawaran Kulon","67358"
"35.08.17.2001","Banyuputih Kidul","67355"
"35.08.17.2002","Rojopolo","67355"
"35.08.17.2003","Kaliboto Kidul","67355"
"35.08.17.2004","Kaliboto Lor","67355"
"35.08.17.2005","Sukosari","67355"
"35.08.17.2006","Jatiroto","67355"
"35.08.18.2001","Banyuputih Lor","67354"
"35.08.18.2002","Kalidilem","67354"
"35.08.18.2003","Tunjung","67354"
"35.08.18.2004","Gedangmas","67354"
"35.08.18.2005","Kalipenggung","67354"
"35.08.18.2006","Ranulogong","67354"
"35.08.18.2007","Randuagung","67354"
"35.08.18.2008","Ledoktempuro","67354"
"35.08.18.2009","Pajarakan (Pejarakan)","67354"
"35.08.18.2010","Buwek","67354"
"35.08.18.2011","Ranuwurung","67354"
"35.08.18.2012","Salak","67354"
"35.08.19.2001","Kebonan","67356"
"35.08.19.2002","Kudus","67356"
"35.08.19.2003","Duren","67356"
"35.08.19.2004","Sumberwringin","67356"
"35.08.19.2005","Papringan","67356"
"35.08.19.2006","Ranupakis","67356"
"35.08.19.2007","Tegalrandu","67356"
"35.08.19.2008","Klakah","67356"
"35.08.19.2009","Mlawang","67356"
"35.08.19.2010","Sruni","67356"
"35.08.19.2011","Tegalciut","67356"
"35.08.19.2012","Sawaran Lor","67356"
"35.08.20.2001","Jenggrong","67357"
"35.08.20.2002","Meninjo","67357"
"35.08.20.2003","Tegalbangsri","67357"
"35.08.20.2004","Sumberpetung","67357"
"35.08.20.2005","Alun Alun","67357"
"35.08.20.2006","Ranubedali","67357"
"35.08.20.2007","Ranuyoso","67357"
"35.08.20.2008","Wonoayu","67357"
"35.08.20.2009","Penawungan","67357"
"35.08.20.2010","Wates Kulon","67357"
"35.08.20.2011","Wates Wetan","67357"
"35.08.21.2001","Sumbersuko","67316"
"35.08.21.2002","Kebonsari","67316"
"35.08.21.2003","Grati","67316"
"35.08.21.2004","Labruk Kidul","67316"
"35.08.21.2005","Mojosari","67316"
"35.08.21.2006","Sentul","67316"
"35.08.21.2007","Purwosono","67316"
"35.08.21.2008","Petahunan","67316"
"35.09.01.2001","Padomasan","68168"
"35.09.01.2002","Keting","68168"
"35.09.01.2003","Jombang","68168"
"35.09.01.2004","Ngampelrejo","68168"
"35.09.01.2005","Wringinagung (Wringin Agung)","68168"
"35.09.01.2006","Sarimulyo","68168"
"35.09.02.2001","Cakru","68167"
"35.09.02.2002","Paseban","68167"
"35.09.02.2003","Kraton","68167"
"35.09.02.2004","Kencong","68167"
"35.09.02.2005","Wonorejo","68167"
"35.09.03.2001","Jamintoro","68156"
"35.09.03.2002","Jatiroto","68156"
"35.09.03.2003","Kaliglagah","68156"
"35.09.03.2004","Jambesari","68156"
"35.09.03.2005","Yosorati","68156"
"35.09.03.2006","Sumberagung (Sumber Agung)","68156"
"35.09.03.2007","Gelang","68156"
"35.09.03.2008","Rowotengah (Rowo Tengah)","68156"
"35.09.03.2009","Pringgowirawan","68156"
"35.09.03.2010","Karangbayat (Karang Bayat)","68156"
"35.09.04.2001","Kepanjen","68165"
"35.09.04.2002","Mayangan","68165"
"35.09.04.2003","Gumukmas","68165"
"35.09.04.2004","Menampu","68165"
"35.09.04.2005","Tembokrejo","68165"
"35.09.04.2006","Purwoasri","68165"
"35.09.04.2007","Bagorejo","68165"
"35.09.04.2008","Karangrejo (Karang Rejo)","68165"
"35.09.05.2001","Sukoreno","68166"
"35.09.05.2002","Sidorejo","68166"
"35.09.05.2003","Gunungsari","68166"
"35.09.05.2004","Gadingrejo","68166"
"35.09.05.2005","Umbulrejo","68166"
"35.09.05.2006","Umbulsari","68166"
"35.09.05.2007","Tanjungsari","68166"
"35.09.05.2008","Tegalwangi (Tegal Wangi)","68166"
"35.09.05.2009","Paleran","68166"
"35.09.05.2010","Mundurejo","68166"
"35.09.06.2001","Tanggulkulon (Tanggul Kulon)","68155"
"35.09.06.2002","Tanggulwetan (Tanggul Wetan)","68155"
"35.09.06.2003","Patemon","68155"
"35.09.06.2004","Darungan","68155"
"35.09.06.2005","Manggisan","68155"
"35.09.06.2006","Selodakon","68155"
"35.09.06.2007","Kramat Sukoharjo","68155"
"35.09.06.2008","Klatakan","68155"
"35.09.07.2001","Pondokjoyo (Pondok Joyo)","68157"
"35.09.07.2002","Pondokdalem (Pondok Dalem)","68157"
"35.09.07.2003","Rejoagung (Rejo Agung)","68157"
"35.09.07.2004","Semboro","68157"
"35.09.07.2005","Sidomekar","68157"
"35.09.07.2006","Sidomulyo","68157"
"35.09.08.2001","Mlokorejo","68164"
"35.09.08.2002","Mojomulyo","68164"
"35.09.08.2003","Mojosari","68164"
"35.09.08.2004","Pugerkulon (Puger Kulon)","68164"
"35.09.08.2005","Wringintelu (Wringin Telu)","68164"
"35.09.08.2006","Kasiyan","68164"
"35.09.08.2007","Bagon","68164"
"35.09.08.2008","Kasiyan Timur","68164"
"35.09.08.2009","Wonosari","68164"
"35.09.08.2010","Jambearum","68164"
"35.09.08.2011","Grenden","68164"
"35.09.08.2012","Pugerwetan (Puger Wetan)","68164"
"35.09.09.2001","Curahkalong (Curah Kalong)","68154"
"35.09.09.2002","Gambirono","68154"
"35.09.09.2003","Bangsalsari","68154"
"35.09.09.2004","Tugusari","68154"
"35.09.09.2005","Karangsono","68154"
"35.09.09.2006","Sukorejo","68154"
"35.09.09.2007","Langkap","68154"
"35.09.09.2008","Tisnogambar","68154"
"35.09.09.2009","Petung","68154"
"35.09.09.2010","Banjarsari","68154"
"35.09.09.2011","Badean","68154"
"35.09.10.2001","Karangduren (Karang Duren)","68161"
"35.09.10.2002","Karang Semanding","68161"
"35.09.10.2003","Tutul","68161"
"35.09.10.2004","Balungkulon (Balung Kulon)","68161"
"35.09.10.2005","Balunglor (Balung Lor)","68161"
"35.09.10.2006","Balungkidul (Balung Kidul)","68161"
"35.09.10.2007","Curahlele","68161"
"35.09.10.2008","Gumelar","68161"
"35.09.11.2001","Lojejer","68162"
"35.09.11.2002","Ampel","68162"
"35.09.11.2003","Tamansari","68162"
"35.09.11.2004","Dukuhdempok (Dukuh Dempok)","68162"
"35.09.11.2005","Glundengan","68162"
"35.09.11.2006","Tanjungrejo (Tanjung Rejo)","68162"
"35.09.11.2007","Kesilir","68162"
"35.09.12.2001","Tegalsari","68172"
"35.09.12.2002","Sabrang","68172"
"35.09.12.2003","Sumberejo (Sumberrejo)","68172"
"35.09.12.2004","Ambulu","68172"
"35.09.12.2005","Karanganyar (Karang Anyar)","68132"
"35.09.12.2006","Andongsari","68172"
"35.09.12.2007","Pontang","68172"
"35.09.13.2001","Nogosari","68152"
"35.09.13.2002","Curahmalang","68152"
"35.09.13.2003","Rowotamtu","68152"
"35.09.13.2004","Kaliwining","68152"
"35.09.13.2005","Pecoro","68152"
"35.09.13.2006","Rambipuji","68152"
"35.09.13.2007","Gugut","68152"
"35.09.13.2008","Rambigundam","68152"
"35.09.14.2001","Pakis","68153"
"35.09.14.2002","Kemuning Sari Lor (Kemuningsari Lor)","68153"
"35.09.14.2003","Panti","68153"
"35.09.14.2004","Glagahwero","68153"
"35.09.14.2005","Suci","68153"
"35.09.14.2006","Kemiri","68153"
"35.09.14.2007","Serut","68153"
"35.09.15.2001","Jubung","68151"
"35.09.15.2002","Dukuhmencek (Dukuh Mencek)","68151"
"35.09.15.2003","Sukorambi","68151"
"35.09.15.2004","Karangpring","68151"
"35.09.15.2005","Klungkung (Kelungkung)","68151"
"35.09.16.2001","Kemuningsarikidul (Kemuning Sari Kidul)","68171"
"35.09.16.2002","Wonojati","68171"
"35.09.16.2003","Jenggawah","68171"
"35.09.16.2004","Kertonegoro","68171"
"35.09.16.2005","Sruni (Seruni)","68171"
"35.09.16.2006","Jatisari","68171"
"35.09.16.2007","Jatimulyo","68171"
"35.09.16.2008","Cangkring","68171"
"35.09.17.2001","Sukamakmur","68175"
"35.09.17.2002","Mangaran","68175"
"35.09.17.2003","Pancakarya","68175"
"35.09.17.2004","Ajung","68175"
"35.09.17.2005","Klompangan","68175"
"35.09.17.2006","Wirowongso","68175"
"35.09.17.2007","Rowoindah (Rowo Indah)","68175"
"35.09.18.2001","Sidodadi","68173"
"35.09.18.2002","Tempurejo","68173"
"35.09.18.2003","Andongrejo","68173"
"35.09.18.2004","Pondokrejo","68173"
"35.09.18.2005","Wonoasri","68173"
"35.09.18.2006","Curahnongko","68173"
"35.09.18.2007","Curahtakir","68173"
"35.09.18.2008","Sanenrejo","68173"
"35.09.19.1001","Mangli","68136"
"35.09.19.1002","Sempusari","68135"
"35.09.19.1003","Kebonagung (Kebon Agung)","68137"
"35.09.19.1004","Kaliwates","68133"
"35.09.19.1005","Jemberkidul (Jember Kidul)","68131"
"35.09.19.1006","Kepatihan","68137"
"35.09.19.1007","Tegalbesar (Tegal Besar)","68132"
"35.09.20.1001","Banjarsengon (Banjar Sengon)","68118"
"35.09.20.1002","Jumerto","68114"
"35.09.20.1003","Gebang","68117"
"35.09.20.1004","Slawu","68116"
"35.09.20.1005","Bintoro","68113"
"35.09.20.1006","Jemberlor (Jember Lor)","68118"
"35.09.20.1007","Patrang","68111"
"35.09.20.1008","Baratan","68112"
"35.09.21.1001","Kebonsari","68122"
"35.09.21.1002","Sumbersari","68121"
"35.09.21.1003","Kranjingan (Keranjingan)","68126"
"35.09.21.1004","Karangrejo","68124"
"35.09.21.1005","Tegalgede (Tegal Gede)","68124"
"35.09.21.1006","Wirolegi","68124"
"35.09.21.1007","Antirogo","68125"
"35.09.22.2001","Kemuninglor (Kemuningllor)","68191"
"35.09.22.2002","Darsono","68191"
"35.09.22.2003","Arjasa","68191"
"35.09.22.2004","Candijati","68191"
"35.09.22.2005","Biting","68191"
"35.09.22.2006","Kamal","68191"
"35.09.23.2001","Lengkong","68174"
"35.09.23.2002","Kawangrejo","68174"
"35.09.23.2003","Tamansari","68174"
"35.09.23.2004","Mumbulsari","68174"
"35.09.23.2005","Suco","68174"
"35.09.23.2006","Lampeji","68174"
"35.09.23.2007","Karang Kedawung (Karangkedawung)","68174"
"35.09.24.2001","Patemon","68181"
"35.09.24.2002","Bedadung","68181"
"35.09.24.2003","Sumberpinang (Sumber Pinang)","68181"
"35.09.24.2004","Subo","68181"
"35.09.24.2005","Kertosari","68181"
"35.09.24.2006","Jatian","68181"
"35.09.24.2007","Pakusari","68181"
"35.09.25.2001","Sucopangepok (Suco Pangepok)","68192"
"35.09.25.2002","Panduman","68192"
"35.09.25.2003","Sukojember (Suko Jember)","68192"
"35.09.25.2004","Jelbuk","68192"
"35.09.25.2005","Sukowiryo","68192"
"35.09.25.2006","Sugerkidul (Suger Kidul)","68192"
"35.09.26.2001","Mrawan","68182"
"35.09.26.2002","Mayang","68182"
"35.09.26.2003","Seputih","68182"
"35.09.26.2004","Tegalwaru (Tegal Waru)","68182"
"35.09.26.2005","Tegalrejo","68118"
"35.09.26.2006","Sumberkejayan (Sumber Kejayan)","68182"
"35.09.26.2007","Sidomukti","68182"
"35.09.27.2001","Gumuksari","68193"
"35.09.27.2002","Sukoreno","68193"
"35.09.27.2003","Patempuran","68193"
"35.09.27.2004","Sumberkalong (Sumber Kalong)","68193"
"35.09.27.2005","Sumberjeruk (Sumber Jeruk)","68193"
"35.09.27.2006","Glagahwero","68193"
"35.09.27.2007","Kalisat","68193"
"35.09.27.2008","Ajung","68193"
"35.09.27.2009","Plalangan","68113"
"35.09.27.2010","Gambiran","68193"
"35.09.27.2011","Sumberketempa (Sumber Ketempah)","68193"
"35.09.27.2012","Sebanen","68193"
"35.09.28.2001","Lembengan","68196"
"35.09.28.2002","Suren","68196"
"35.09.28.2003","Karangpaiton (Karang Paiton)","68196"
"35.09.28.2004","Sumberanget (Sumber Anget)","68196"
"35.09.28.2005","Sukogidri","68196"
"35.09.28.2006","Ledokombo","68196"
"35.09.28.2007","Sumberlesung (Sumber Lesung)","68196"
"35.09.28.2008","Sumbersalak (Sumber Salak)","68196"
"35.09.28.2009","Slateng","68196"
"35.09.28.2010","Sumberbulus (Sumber Bulus)","68196"
"35.09.29.2001","Sumberwringin (Sumber Wringin)","68194"
"35.09.29.2002","Sukokerto","68194"
"35.09.29.2003","Sumberwaru","68194"
"35.09.29.2004","Sukowono","68194"
"35.09.29.2005","Baletbaru (Balet Baru)","68194"
"35.09.29.2006","Sukorejo","68194"
"35.09.29.2007","Sukosari","68194"
"35.09.29.2008","Arjasa","68194"
"35.09.29.2009","Sumberdanti","68194"
"35.09.29.2010","Pocangan","68194"
"35.09.29.2011","Dawuhanmangli (Dawuhan Mangli)","68194"
"35.09.29.2012","Mojogemi (Mojogeni)","68194"
"35.09.30.2001","Sempolan","68184"
"35.09.30.2002","Harjomulyo (Harjomolyo)","68184"
"35.09.30.2003","Karangharjo","68184"
"35.09.30.2004","Silo","68184"
"35.09.30.2005","Pace","68184"
"35.09.30.2006","Mulyorejo","68184"
"35.09.30.2007","Sumberjati","68184"
"35.09.30.2008","Garahan","68184"
"35.09.30.2009","Sidomulyo","68184"
"35.09.31.2001","Plerean (Plereyan)","68195"
"35.09.31.2002","Sumberpakem (Sumber Pakem)","68195"
"35.09.31.2003","Pringgondani","68195"
"35.09.31.2004","Randuagung (Randu Agung)","68195"
"35.09.31.2005","Cumedak","68195"
"35.09.31.2006","Sumberjambe","68195"
"35.09.31.2007","Gunungmalang (Gunung Malang)","68195"
"35.09.31.2008","Jambearum (Jambe Arum)","68195"
"35.09.31.2009","Rowosari","68195"
